Prep,Frame,Phase,PhaseInt,Movement
925,161,P0,1,Twitch
925,162,P0,1,Twitch
925,163,P0,1,Twitch
925,164,P0,1,Twitch
925,165,P0,1,Twitch
925,166,P0,1,Twitch
925,167,P0,1,Twitch
925,168,P0,1,Twitch
925,169,P0,1,Twitch
925,170,P0,1,Twitch
925,171,P0,1,Twitch
925,172,P0,1,Twitch
925,173,P0,1,Twitch
925,174,P0,1,Twitch
925,175,P0,1,Twitch
925,176,P0,1,Twitch
925,177,P0,1,Twitch
925,178,P0,1,Twitch
925,179,P0,1,Twitch
925,180,P0,1,Twitch
925,181,P0,1,Twitch
925,182,P0,1,Twitch
925,183,P0,1,Twitch
925,184,P0,1,Twitch
925,185,P0,1,Twitch
925,186,P0,1,Twitch
925,187,P0,1,Twitch
925,188,P0,1,Twitch
925,189,P0,1,Twitch
925,190,P0,1,Twitch
925,191,P0,1,Twitch
925,192,P0,1,Twitch
925,193,P0,1,Twitch
925,194,P0,1,Twitch
925,195,P0,1,Twitch
925,196,P0,1,Twitch
925,197,P0,1,Twitch
925,198,P0,1,Twitch
925,199,P0,1,Twitch
925,200,P0,1,Twitch
925,201,P0,1,Twitch
925,202,P0,1,Twitch
925,203,P0,1,Twitch
925,204,P0,1,Twitch
925,205,P0,1,Twitch
925,206,P0,1,Twitch
925,207,P0,1,Twitch
925,208,P0,1,Twitch
925,209,P0,1,Twitch
925,210,P0,1,Twitch
925,211,P0,1,Twitch
925,212,P0,1,Twitch
925,213,P0,1,Twitch
925,214,P0,1,Twitch
925,215,P0,1,Twitch
925,216,P0,1,Twitch
925,217,P0,1,Twitch
925,218,P0,1,Twitch
925,219,P0,1,Twitch
925,220,P0,1,Twitch
925,221,P0,1,Twitch
925,222,P0,1,Twitch
925,223,P0,1,Twitch
925,224,P0,1,Twitch
925,225,P0,1,Twitch
925,226,P0,1,Twitch
925,227,P0,1,Twitch
925,228,P0,1,Twitch
925,229,P0,1,Twitch
925,230,P0,1,Twitch
925,231,P0,1,Twitch
925,232,P0,1,Twitch
925,233,P0,1,Twitch
925,234,P0,1,Twitch
925,235,P0,1,Twitch
925,236,P0,1,Twitch
925,237,P0,1,Twitch
925,238,P0,1,Twitch
925,239,P0,1,Twitch
925,240,P0,1,Twitch
925,241,P0,1,Twitch
925,242,P0,1,Twitch
925,243,P0,1,Twitch
925,244,P0,1,Twitch
925,245,P0,1,Twitch
925,246,P0,1,Twitch
925,247,P0,1,Twitch
925,248,P0,1,Twitch
925,249,P0,1,Twitch
925,250,P0,1,Twitch
925,251,P0,1,Twitch
925,252,P0,1,Twitch
925,253,P0,1,Twitch
925,254,P0,1,Twitch
925,255,P0,1,Twitch
925,256,P0,1,Twitch
925,257,P0,1,Twitch
925,258,P0,1,Twitch
925,259,P0,1,Twitch
925,260,P0,1,Twitch
925,261,P0,1,Twitch
925,262,P0,1,Twitch
925,263,P0,1,Twitch
925,264,P0,1,Twitch
925,265,P0,1,Twitch
925,266,P0,1,Twitch
925,267,P0,1,Twitch
925,268,P0,1,Twitch
925,269,P0,1,Twitch
925,270,P0,1,Twitch
925,271,P0,1,Twitch
925,272,P0,1,Twitch
925,273,P0,1,Twitch
925,274,P0,1,Twitch
925,275,P0,1,Twitch
925,276,P0,1,Twitch
925,277,P0,1,Twitch
925,278,P0,1,Twitch
925,279,P0,1,Twitch
925,280,P0,1,Twitch
925,281,P0,1,Twitch
925,282,P0,1,Twitch
925,283,P0,1,Twitch
925,284,P0,1,Twitch
925,285,P0,1,Twitch
925,286,P0,1,Twitch
925,287,P0,1,Twitch
925,288,P0,1,Twitch
925,289,P0,1,Twitch
925,290,P0,1,Twitch
925,291,P0,1,Twitch
925,292,P0,1,Twitch
925,293,P0,1,Twitch
925,294,P0,1,Twitch
925,295,P0,1,Twitch
925,296,P0,1,Twitch
925,297,P0,1,Twitch
925,298,P0,1,Twitch
925,299,P0,1,Twitch
925,300,P0,1,Twitch
925,301,P0,1,Twitch
925,302,P0,1,Twitch
925,303,P0,1,Twitch
925,304,P0,1,Twitch
925,305,P0,1,Twitch
925,306,P0,1,Twitch
925,307,P0,1,Twitch
925,308,P0,1,Twitch
925,309,P0,1,Twitch
925,310,P0,1,Twitch
925,311,P0,1,Twitch
925,312,P0,1,Twitch
925,313,P0,1,Twitch
925,314,P0,1,Twitch
925,315,P0,1,Twitch
925,316,P0,1,Twitch
925,317,P0,1,Twitch
925,318,P0,1,Twitch
925,319,P0,1,Twitch
925,320,P0,1,Twitch
925,321,P0,1,Twitch
925,322,P0,1,Twitch
925,323,P0,1,Twitch
925,324,P0,1,Twitch
925,325,P0,1,Twitch
925,326,P0,1,Twitch
925,327,P0,1,Twitch
925,328,P0,1,Twitch
925,329,P0,1,Twitch
925,330,P0,1,Twitch
925,331,P0,1,Twitch
925,332,P0,1,Twitch
925,333,P0,1,Twitch
925,334,P0,1,Twitch
925,335,P0,1,Twitch
925,336,P0,1,Twitch
925,337,P0,1,Twitch
925,338,P0,1,Twitch
925,339,P0,1,Twitch
925,340,P0,1,Twitch
925,341,P0,1,Twitch
925,342,P0,1,Twitch
925,343,P0,1,Twitch
925,344,P0,1,Twitch
925,345,P0,1,Twitch
925,346,P0,1,Twitch
925,347,P0,1,Twitch
925,348,P0,1,Twitch
925,349,P0,1,Twitch
925,350,P0,1,Twitch
925,351,P0,1,Twitch
925,352,P0,1,Twitch
925,353,P0,1,Twitch
925,354,P0,1,Twitch
925,355,P0,1,Twitch
925,356,P0,1,Twitch
925,357,P0,1,Twitch
925,358,P0,1,Twitch
925,359,P0,1,Twitch
925,360,P0,1,Twitch
925,361,P0,1,Twitch
925,362,P0,1,Twitch
925,363,P0,1,Twitch
925,364,P0,1,Twitch
925,365,P0,1,Twitch
925,366,P0,1,Twitch
925,367,P0,1,Twitch
925,368,P0,1,Twitch
925,369,P0,1,Twitch
925,370,P0,1,Twitch
925,371,P0,1,Twitch
925,372,P0,1,Twitch
925,373,P0,1,Twitch
925,374,P0,1,Twitch
925,375,P0,1,Twitch
925,376,P0,1,Twitch
925,377,P0,1,Twitch
925,378,P0,1,Twitch
925,379,P0,1,Twitch
925,380,P0,1,Twitch
925,381,P0,1,Twitch
925,382,P0,1,Twitch
925,383,P0,1,Twitch
925,384,P0,1,Twitch
925,385,P0,1,Twitch
925,386,P0,1,Twitch
925,387,P0,1,Twitch
925,388,P0,1,Twitch
925,389,P0,1,Twitch
925,390,P0,1,Twitch
925,391,P0,1,Twitch
925,392,P0,1,Twitch
925,393,P0,1,Twitch
925,394,P0,1,Twitch
925,395,P0,1,Twitch
925,396,P0,1,Twitch
925,397,P0,1,Twitch
925,398,P0,1,Twitch
925,399,P0,1,Twitch
925,400,P0,1,Twitch
925,401,P0,1,Twitch
925,402,P0,1,Twitch
925,403,P0,1,Twitch
925,404,P0,1,Twitch
925,405,P0,1,Twitch
925,406,P0,1,Twitch
925,407,P0,1,Twitch
925,408,P0,1,Twitch
925,409,P0,1,Twitch
925,410,P0,1,Twitch
925,411,P0,1,Twitch
925,412,P0,1,Twitch
925,413,P0,1,Twitch
925,414,P0,1,Twitch
925,415,P0,1,Twitch
925,416,P0,1,Twitch
925,417,P0,1,Twitch
925,418,P0,1,Twitch
925,419,P0,1,Twitch
925,420,P0,1,Twitch
925,421,P0,1,Twitch
925,422,P0,1,Twitch
925,423,P0,1,Twitch
925,424,P0,1,Twitch
925,425,P0,1,Twitch
925,426,P0,1,Twitch
925,427,P0,1,Twitch
925,428,P0,1,Twitch
925,429,P0,1,Twitch
925,430,P0,1,Twitch
925,431,P0,1,Twitch
925,432,P0,1,Twitch
925,433,P0,1,Twitch
925,434,P0,1,Twitch
925,435,P0,1,Twitch
925,436,P0,1,Twitch
925,437,P0,1,Twitch
925,438,P0,1,Twitch
925,439,P0,1,Twitch
925,440,P0,1,Twitch
925,441,P0,1,Twitch
925,442,P0,1,Twitch
925,443,P0,1,Twitch
925,444,P0,1,Twitch
925,445,P0,1,Twitch
925,446,P0,1,Twitch
925,447,P0,1,Twitch
925,448,P0,1,Twitch
925,449,P0,1,Twitch
925,450,P0,1,Twitch
925,451,P0,1,Twitch
925,452,P0,1,Twitch
925,453,P0,1,Twitch
925,454,P0,1,Twitch
925,455,P0,1,Twitch
925,456,P0,1,Twitch
925,457,P0,1,Twitch
925,458,P0,1,Twitch
925,459,P0,1,Twitch
925,460,P0,1,Twitch
925,461,P0,1,Twitch
925,462,P0,1,Twitch
925,463,P0,1,Twitch
925,464,P0,1,Twitch
925,465,P0,1,Twitch
925,466,P0,1,Twitch
925,467,P0,1,Twitch
925,468,P0,1,Twitch
925,469,P0,1,Twitch
925,470,P0,1,Twitch
925,471,P1,2,Lift
925,472,P1,2,Lift
925,473,P1,2,Lift
925,474,P1,2,Lift
925,475,P1,2,Lift
925,476,P1,2,Lift
925,477,P1,2,Lift
925,478,P1,2,Lift
925,479,P1,2,Lift
925,480,P1,2,Lift
925,481,P1,2,Lift
925,482,P1,2,Lift
925,483,P1,2,Dgap
925,484,P1,2,Dgap
925,485,P1,2,Dgap
925,486,P1,2,Dgap
925,487,P1,2,Dgap
925,488,P1,2,Dgap
925,489,P1,2,Dgap
925,490,P1,2,Dgap
925,491,P1,2,Dgap
925,492,P1,2,Dgap
925,493,P1,2,Dgap
925,494,P1,2,Dgap
925,495,P1,2,Dgap
925,496,P1,2,Dgap
925,497,P1,2,Rest
925,498,P1,2,Rest
925,499,P1,2,Rest
925,500,P1,2,Rest
925,501,P1,2,Rest
925,502,P1,2,Rest
925,503,P1,2,Rest
925,504,P1,2,Rest
925,505,P1,2,Rest
925,506,P1,2,Rest
925,507,P1,2,Rest
925,508,P1,2,Rest
925,509,P1,2,Rest
925,510,P1,2,Rest
925,511,P1,2,Rest
925,512,P1,2,Rest
925,513,P1,2,Rest
925,514,P1,2,Lift
925,515,P1,2,Lift
925,516,P1,2,Lift
925,517,P1,2,Lift
925,518,P1,2,Lift
925,519,P1,2,Lift
925,520,P1,2,Lift
925,521,P1,2,Lift
925,522,P1,2,Lift
925,523,P1,2,Lift
925,524,P1,2,Lift
925,525,P1,2,Lift
925,526,P1,2,Lift
925,527,P1,2,Lift
925,528,P1,2,Lift
925,529,P1,2,Lift
925,530,P1,2,Lift
925,531,P1,2,Lift
925,532,P1,2,Lift
925,533,P1,2,Lift
925,534,P1,2,Lift
925,535,P1,2,Lift
925,536,P1,2,Lift
925,537,P1,2,Lift
925,538,P1,2,Lift
925,539,P1,2,Lift
925,540,P1,2,Lift
925,541,P1,2,Lift
925,542,P1,2,Lift
925,543,P1,2,Lift
925,544,P1,2,Lift
925,545,P1,2,Lift
925,546,P1,2,Lift
925,547,P1,2,Lift
925,548,P1,2,Lift
925,549,P1,2,Lift
925,550,P1,2,Lift
925,551,P1,2,Lift
925,552,P1,2,Lift
925,553,P1,2,Lift
925,554,P1,2,Lift
925,555,P1,2,Lift
925,556,P1,2,Lift
925,557,P1,2,Lift
925,558,P1,2,Lift
925,559,P1,2,Lift
925,560,P1,2,Lift
925,561,P1,2,Lift
925,562,P1,2,Lift
925,563,P1,2,Lift
925,564,P1,2,Lift
925,565,P1,2,Dgap
925,566,P1,2,Dgap
925,567,P1,2,Dgap
925,568,P1,2,Dgap
925,569,P1,2,Dgap
925,570,P1,2,Dgap
925,571,P1,2,Dgap
925,572,P1,2,Dgap
925,573,P1,2,Dgap
925,574,P1,2,Dgap
925,575,P1,2,Dgap
925,576,P1,2,Dgap
925,577,P1,2,Dgap
925,578,P1,2,Dgap
925,579,P1,2,Dgap
925,580,P1,2,Dgap
925,581,P1,2,Dgap
925,582,P1,2,Dgap
925,583,P1,2,Dgap
925,584,P1,2,Dgap
925,585,P1,2,Rest
925,586,P1,2,Rest
925,587,P1,2,Rest
925,588,P1,2,Rest
925,589,P1,2,Rest
925,590,P1,2,Rest
925,591,P1,2,Rest
925,592,P1,2,Lift
925,593,P1,2,Lift
925,594,P1,2,Lift
925,595,P1,2,Lift
925,596,P1,2,Lift
925,597,P1,2,Lift
925,598,P1,2,Lift
925,599,P1,2,Lift
925,600,P1,2,Lift
925,601,P1,2,Lift
925,602,P1,2,Lift
925,603,P1,2,Lift
925,604,P1,2,Lift
925,605,P1,2,Lift
925,606,P1,2,Lift
925,607,P1,2,Lift
925,608,P1,2,Lift
925,609,P1,2,Lift
925,610,P1,2,Lift
925,611,P1,2,Lift
925,612,P1,2,Lift
925,613,P1,2,Lift
925,614,P1,2,Lift
925,615,P1,2,Lift
925,616,P1,2,Lift
925,617,P1,2,Lift
925,618,P1,2,Lift
925,619,P1,2,Lift
925,620,P1,2,Lift
925,621,P1,2,Lift
925,622,P1,2,Rest
925,623,P1,2,Rest
925,624,P1,2,Rest
925,625,P1,2,Rest
925,626,P1,2,Rest
925,627,P1,2,Rest
925,628,P1,2,Rest
925,629,P1,2,Rest
925,630,P1,2,Rest
925,631,P1,2,Rest
925,632,P1,2,Rest
925,633,P1,2,Lift
925,634,P1,2,Lift
925,635,P1,2,Lift
925,636,P1,2,Lift
925,637,P1,2,Lift
925,638,P1,2,Lift
925,639,P1,2,Lift
925,640,P1,2,Lift
925,641,P1,2,Lift
925,642,P1,2,Lift
925,643,P1,2,Lift
925,644,P1,2,Lift
925,645,P1,2,Lift
925,646,P1,2,Lift
925,647,P1,2,Lift
925,648,P1,2,Lift
925,649,P1,2,Lift
925,650,P1,2,Lift
925,651,P1,2,Lift
925,652,P1,2,Lift
925,653,P1,2,Lift
925,654,P1,2,Dgap
925,655,P1,2,Dgap
925,656,P1,2,Dgap
925,657,P1,2,Dgap
925,658,P1,2,Dgap
925,659,P1,2,Dgap
925,660,P1,2,Dgap
925,661,P1,2,Dgap
925,662,P1,2,Dgap
925,663,P1,2,Dgap
925,664,P1,2,Dgap
925,665,P1,2,Dgap
925,666,P1,2,Dgap
925,667,P1,2,Dgap
925,668,P1,2,Dgap
925,669,P1,2,Dgap
925,670,P1,2,Lift
925,671,P1,2,Lift
925,672,P1,2,Lift
925,673,P1,2,Lift
925,674,P1,2,Lift
925,675,P1,2,Lift
925,676,P1,2,Lift
925,677,P1,2,Lift
925,678,P1,2,Lift
925,679,P1,2,Lift
925,680,P1,2,Lift
925,681,P1,2,Lift
925,682,P1,2,Lift
925,683,P1,2,Lift
925,684,P1,2,Lift
925,685,P1,2,Lift
925,686,P1,2,Lift
925,687,P1,2,Lift
925,688,P1,2,Lift
925,689,P1,2,Lift
925,690,P1,2,Lift
925,691,P1,2,Lift
925,692,P1,2,Lift
925,693,P1,2,Lift
925,694,P1,2,Lift
925,695,P1,2,Lift
925,696,P1,2,Lift
925,697,P1,2,Lift
925,698,P1,2,Lift
925,699,P1,2,Lift
925,700,P1,2,Lift
925,701,P1,2,Lift
925,702,P1,2,Dgap
925,703,P1,2,Dgap
925,704,P1,2,Dgap
925,705,P1,2,Dgap
925,706,P1,2,Dgap
925,707,P1,2,Dgap
925,708,P1,2,Dgap
925,709,P1,2,Dgap
925,710,P1,2,Dgap
925,711,P1,2,Dgap
925,712,P1,2,Dgap
925,713,P1,2,Dgap
925,714,P1,2,Dgap
925,715,P1,2,Dgap
925,716,P1,2,Dgap
925,717,P1,2,Dgap
925,718,P1,2,Dgap
925,719,P1,2,Dgap
925,720,P1,2,Dgap
925,721,P1,2,Dgap
925,722,P1,2,Dgap
925,723,P1,2,Dgap
925,724,P1,2,Dgap
925,725,P1,2,Dgap
925,726,P1,2,Dgap
925,727,P1,2,Dgap
925,728,P1,2,Dgap
925,729,P1,2,Lift
925,730,P1,2,Lift
925,731,P1,2,Lift
925,732,P1,2,Lift
925,733,P1,2,Lift
925,734,P1,2,Lift
925,735,P1,2,Lift
925,736,P1,2,Lift
925,737,P1,2,Lift
925,738,P1,2,Lift
925,739,P1,2,Lift
925,740,P1,2,Lift
925,741,P1,2,Lift
925,742,P1,2,Lift
925,743,P1,2,Lift
925,744,P1,2,Lift
925,745,P1,2,Lift
925,746,P1,2,Lift
925,747,P1,2,Lift
925,748,P1,2,Lift
925,749,P1,2,Lift
925,750,P1,2,Lift
925,751,P1,2,Lift
925,752,P1,2,Lift
925,753,P1,2,Lift
925,754,P1,2,Lift
925,755,P1,2,Lift
925,756,P1,2,Lift
925,757,P1,2,Lift
925,758,P1,2,Lift
925,759,P1,2,Lift
925,760,P1,2,Lift
925,761,P1,2,Lift
925,762,P1,2,Lift
925,763,P1,2,Lift
925,764,P1,2,Lift
925,765,P1,2,Lift
925,766,P1,2,Lift
925,767,P1,2,Lift
925,768,P1,2,Lift
925,769,P1,2,Lift
925,770,P1,2,Lift
925,771,P1,2,Lift
925,772,P1,2,Lift
925,773,P1,2,Lift
925,774,P1,2,Lift
925,775,P1,2,Dgap
925,776,P1,2,Dgap
925,777,P1,2,Dgap
925,778,P1,2,Dgap
925,779,P1,2,Dgap
925,780,P1,2,Dgap
925,781,P1,2,Dgap
925,782,P1,2,Dgap
925,783,P1,2,Dgap
925,784,P1,2,Dgap
925,785,P1,2,Dgap
925,786,P1,2,Dgap
925,787,P1,2,Dgap
925,788,P1,2,Dgap
925,789,P1,2,Dgap
925,790,P1,2,Dgap
925,791,P1,2,Dgap
925,792,P1,2,Dgap
925,793,P1,2,Dgap
925,794,P1,2,Dgap
925,795,P1,2,Lift
925,796,P1,2,Lift
925,797,P1,2,Lift
925,798,P1,2,Lift
925,799,P1,2,Lift
925,800,P1,2,Lift
925,801,P1,2,Lift
925,802,P1,2,Lift
925,803,P1,2,Lift
925,804,P1,2,Lift
925,805,P1,2,Lift
925,806,P1,2,Lift
925,807,P1,2,Lift
925,808,P1,2,Lift
925,809,P1,2,Lift
925,810,P1,2,Lift
925,811,P1,2,Lift
925,812,P1,2,Lift
925,813,P1,2,Lift
925,814,P1,2,Lift
925,815,P1,2,Lift
925,816,P1,2,Lift
925,817,P1,2,Lift
925,818,P1,2,Lift
925,819,P1,2,Lift
925,820,P1,2,Lift
925,821,P1,2,Lift
925,822,P1,2,Lift
925,823,P1,2,Lift
925,824,P1,2,Lift
925,825,P1,2,Lift
925,826,P1,2,Lift
925,827,P1,2,Lift
925,828,P1,2,Lift
925,829,P1,2,Lift
925,830,P1,2,Lift
925,831,P1,2,Lift
925,832,P1,2,Lift
925,833,P1,2,Lift
925,834,P1,2,Lift
925,835,P1,2,Lift
925,836,P1,2,Lift
925,837,P1,2,Lift
925,838,P1,2,Lift
925,839,P1,2,Lift
925,840,P1,2,Lift
925,841,P1,2,Lift
925,842,P1,2,Lift
925,843,P1,2,Lift
925,844,P1,2,Lift
925,845,P1,2,Lift
925,846,P1,2,Rest
925,847,P1,2,Rest
925,848,P1,2,Rest
925,849,P1,2,Rest
925,850,P1,2,Rest
925,851,P1,2,Rest
925,852,P1,2,Rest
925,853,P1,2,Rest
925,854,P1,2,Rest
925,855,P1,2,Rest
925,856,P1,2,Rest
925,857,P1,2,Rest
925,858,P1,2,Rest
925,859,P1,2,Rest
925,860,P1,2,Rest
925,861,P1,2,Rest
925,862,P1,2,Rest
925,863,P1,2,Rest
925,864,P1,2,Rest
925,865,P1,2,Rest
925,866,P1,2,Rest
925,867,P1,2,Rest
925,868,P1,2,Rest
925,869,P1,2,Rest
925,870,P1,2,Rest
925,871,P1,2,Dgap
925,872,P1,2,Dgap
925,873,P1,2,Dgap
925,874,P1,2,Dgap
925,875,P1,2,Dgap
925,876,P1,2,Dgap
925,877,P1,2,Dgap
925,878,P1,2,Dgap
925,879,P1,2,Dgap
925,880,P1,2,Dgap
925,881,P1,2,Dgap
925,882,P1,2,Dgap
925,883,P1,2,Dgap
925,884,P1,2,Dgap
925,885,P1,2,Dgap
925,886,P1,2,Dgap
925,887,P1,2,Dgap
925,888,P1,2,Dgap
925,889,P1,2,Dgap
925,890,P1,2,Lift
925,891,P1,2,Lift
925,892,P1,2,Lift
925,893,P1,2,Lift
925,894,P1,2,Lift
925,895,P1,2,Lift
925,896,P1,2,Lift
925,897,P1,2,Lift
925,898,P1,2,Lift
925,899,P1,2,Lift
925,900,P1,2,Lift
925,901,P1,2,Lift
925,902,P1,2,Lift
925,903,P1,2,Lift
925,904,P1,2,Lift
925,905,P1,2,Lift
925,906,P1,2,Lift
925,907,P1,2,Lift
925,908,P1,2,Lift
925,909,P1,2,Lift
925,910,P1,2,Lift
925,911,P1,2,Lift
925,912,P1,2,Lift
925,913,P1,2,Rest
925,914,P1,2,Rest
925,915,P1,2,Rest
925,916,P1,2,Rest
925,917,P1,2,Rest
925,918,P1,2,Rest
925,919,P1,2,Rest
925,920,P1,2,Rest
925,921,P1,2,Rest
925,922,P1,2,Rest
925,923,P1,2,Rest
925,924,P1,2,Rest
925,925,P1,2,Rest
925,926,P1,2,Rest
925,927,P1,2,Rest
925,928,P1,2,Rest
925,929,P1,2,Lift
925,930,P1,2,Lift
925,931,P1,2,Lift
925,932,P1,2,Lift
925,933,P1,2,Lift
925,934,P1,2,Lift
925,935,P1,2,Lift
925,936,P1,2,Lift
925,937,P1,2,Lift
925,938,P1,2,Lift
925,939,P1,2,Lift
925,940,P1,2,Lift
925,941,P1,2,Lift
925,942,P1,2,Lift
925,943,P1,2,Lift
925,944,P1,2,Lift
925,945,P1,2,Lift
925,946,P1,2,Lift
925,947,P1,2,Lift
925,948,P1,2,Lift
925,949,P1,2,Lift
925,950,P1,2,Lift
925,951,P1,2,Lift
925,952,P1,2,Lift
925,953,P1,2,Lift
925,954,P1,2,Lift
925,955,P1,2,Lift
925,956,P1,2,Lift
925,957,P1,2,Lift
925,958,P1,2,Lift
925,959,P1,2,Lift
925,960,P1,2,Lift
925,961,P1,2,Lift
925,962,P1,2,Lift
925,963,P1,2,Lift
925,964,P1,2,Lift
925,965,P1,2,Lift
925,966,P1,2,Lift
925,967,P1,2,Lift
925,968,P1,2,Lift
925,969,P1,2,Lift
925,970,P1,2,Lift
925,971,P1,2,Lift
925,972,P1,2,Lift
925,973,P1,2,Lift
925,974,P1,2,Lift
925,975,P1,2,Rest
925,976,P1,2,Rest
925,977,P1,2,Rest
925,978,P1,2,Rest
925,979,P1,2,Rest
925,980,P1,2,Rest
925,981,P1,2,Rest
925,982,P1,2,Lift
925,983,P1,2,Lift
925,984,P1,2,Lift
925,985,P1,2,Lift
925,986,P1,2,Lift
925,987,P1,2,Lift
925,988,P1,2,Lift
925,989,P1,2,Lift
925,990,P1,2,Lift
925,991,P1,2,Lift
925,992,P1,2,Lift
925,993,P1,2,Lift
925,994,P1,2,Lift
925,995,P1,2,Lift
925,996,P1,2,Rest
925,997,P1,2,Rest
925,998,P1,2,Rest
925,999,P1,2,Rest
925,1000,P1,2,Rest
925,1001,P1,2,Rest
925,1002,P1,2,Rest
925,1003,P1,2,Rest
925,1004,P1,2,Rest
925,1005,P1,2,Rest
925,1006,P1,2,Rest
925,1007,P1,2,Rest
925,1008,P1,2,Rest
925,1009,P1,2,Lift
925,1010,P1,2,Lift
925,1011,P1,2,Lift
925,1012,P1,2,Lift
925,1013,P1,2,Lift
925,1014,P1,2,Lift
925,1015,P1,2,Lift
925,1016,P1,2,Lift
925,1017,P1,2,Lift
925,1018,P1,2,Lift
925,1019,P1,2,Lift
925,1020,P1,2,Lift
925,1021,P1,2,Lift
925,1022,P1,2,Dgap
925,1023,P1,2,Dgap
925,1024,P1,2,Dgap
925,1025,P1,2,Dgap
