Prep,Frame,Phase,PhaseInt,Movement
821,128,P0,1,Twitch
821,129,P0,1,Twitch
821,130,P0,1,Twitch
821,131,P0,1,Twitch
821,132,P0,1,Twitch
821,133,P0,1,Twitch
821,134,P0,1,Twitch
821,135,P0,1,Twitch
821,136,P0,1,Twitch
821,137,P0,1,Twitch
821,138,P0,1,Twitch
821,139,P0,1,Twitch
821,140,P0,1,Twitch
821,141,P0,1,Twitch
821,142,P0,1,Twitch
821,143,P0,1,Twitch
821,144,P0,1,Twitch
821,145,P0,1,Twitch
821,146,P0,1,Twitch
821,147,P0,1,Twitch
821,148,P0,1,Twitch
821,149,P0,1,Twitch
821,150,P0,1,Twitch
821,151,P0,1,Twitch
821,152,P0,1,Twitch
821,153,P0,1,Twitch
821,154,P0,1,Twitch
821,155,P0,1,Twitch
821,156,P0,1,Twitch
821,157,P0,1,Twitch
821,158,P0,1,Twitch
821,159,P0,1,Twitch
821,160,P0,1,Twitch
821,161,P0,1,Twitch
821,162,P0,1,Twitch
821,163,P0,1,Twitch
821,164,P0,1,Twitch
821,165,P0,1,Twitch
821,166,P0,1,Twitch
821,167,P0,1,Twitch
821,168,P0,1,Twitch
821,169,P0,1,Twitch
821,170,P0,1,Twitch
821,171,P0,1,Twitch
821,172,P0,1,Twitch
821,173,P0,1,Twitch
821,174,P0,1,Twitch
821,175,P0,1,Twitch
821,176,P0,1,Twitch
821,177,P0,1,Twitch
821,178,P0,1,Twitch
821,179,P0,1,Twitch
821,180,P0,1,Twitch
821,181,P0,1,Twitch
821,182,P0,1,Twitch
821,183,P0,1,Twitch
821,184,P0,1,Twitch
821,185,P0,1,Twitch
821,186,P0,1,Twitch
821,187,P0,1,Twitch
821,188,P0,1,Twitch
821,189,P0,1,Twitch
821,190,P0,1,Twitch
821,191,P0,1,Twitch
821,192,P0,1,Twitch
821,193,P0,1,Twitch
821,194,P0,1,Twitch
821,195,P0,1,Twitch
821,196,P0,1,Twitch
821,197,P0,1,Twitch
821,198,P0,1,Twitch
821,199,P0,1,Twitch
821,200,P0,1,Twitch
821,201,P0,1,Twitch
821,202,P0,1,Twitch
821,203,P0,1,Twitch
821,204,P0,1,Twitch
821,205,P0,1,Twitch
821,206,P0,1,Twitch
821,207,P0,1,Twitch
821,208,P0,1,Twitch
821,209,P0,1,Twitch
821,210,P0,1,Twitch
821,211,P0,1,Twitch
821,212,P0,1,Twitch
821,213,P0,1,Twitch
821,214,P0,1,Twitch
821,215,P0,1,Twitch
821,216,P0,1,Twitch
821,217,P0,1,Twitch
821,218,P0,1,Twitch
821,219,P0,1,Twitch
821,220,P0,1,Twitch
821,221,P0,1,Twitch
821,222,P0,1,Twitch
821,223,P0,1,Twitch
821,224,P0,1,Twitch
821,225,P0,1,Twitch
821,226,P0,1,Twitch
821,227,P0,1,Twitch
821,228,P0,1,Twitch
821,229,P0,1,Twitch
821,230,P0,1,Twitch
821,231,P0,1,Twitch
821,232,P0,1,Twitch
821,233,P0,1,Twitch
821,234,P0,1,Twitch
821,235,P0,1,Twitch
821,236,P0,1,Twitch
821,237,P0,1,Twitch
821,238,P0,1,Twitch
821,239,P0,1,Twitch
821,240,P0,1,Twitch
821,241,P0,1,Twitch
821,242,P0,1,Twitch
821,243,P0,1,Twitch
821,244,P0,1,Twitch
821,245,P0,1,Twitch
821,246,P0,1,Twitch
821,247,P0,1,Twitch
821,248,P0,1,Twitch
821,249,P0,1,Twitch
821,250,P0,1,Twitch
821,251,P0,1,Twitch
821,252,P0,1,Twitch
821,253,P0,1,Twitch
821,254,P0,1,Twitch
821,255,P0,1,Twitch
821,256,P0,1,Twitch
821,257,P0,1,Twitch
821,258,P0,1,Twitch
821,259,P0,1,Twitch
821,260,P0,1,Twitch
821,261,P0,1,Twitch
821,262,P0,1,Twitch
821,263,P0,1,Twitch
821,264,P0,1,Twitch
821,265,P0,1,Twitch
821,266,P0,1,Twitch
821,267,P0,1,Twitch
821,268,P0,1,Twitch
821,269,P0,1,Twitch
821,270,P0,1,Twitch
821,271,P0,1,Twitch
821,272,P0,1,Twitch
821,273,P0,1,Twitch
821,274,P0,1,Twitch
821,275,P0,1,Twitch
821,276,P0,1,Twitch
821,277,P0,1,Twitch
821,278,P0,1,Twitch
821,279,P0,1,Twitch
821,280,P0,1,Twitch
821,281,P0,1,Twitch
821,282,P0,1,Twitch
821,283,P0,1,Twitch
821,284,P0,1,Twitch
821,285,P0,1,Twitch
821,286,P0,1,Twitch
821,287,P0,1,Twitch
821,288,P0,1,Twitch
821,289,P0,1,Twitch
821,290,P0,1,Twitch
821,291,P0,1,Twitch
821,292,P0,1,Twitch
821,293,P0,1,Twitch
821,294,P0,1,Twitch
821,295,P0,1,Twitch
821,296,P0,1,Twitch
821,297,P0,1,Twitch
821,298,P0,1,Twitch
821,299,P0,1,Twitch
821,300,P0,1,Twitch
821,301,P0,1,Twitch
821,302,P0,1,Twitch
821,303,P0,1,Twitch
821,304,P0,1,Twitch
821,305,P0,1,Twitch
821,306,P0,1,Twitch
821,307,P0,1,Twitch
821,308,P0,1,Twitch
821,309,P0,1,Twitch
821,310,P0,1,Twitch
821,311,P0,1,Twitch
821,312,P0,1,Twitch
821,313,P0,1,Twitch
821,314,P0,1,Twitch
821,315,P0,1,Twitch
821,316,P0,1,Twitch
821,317,P0,1,Twitch
821,318,P0,1,Twitch
821,319,P0,1,Twitch
821,320,P0,1,Twitch
821,321,P0,1,Twitch
821,322,P0,1,Twitch
821,323,P0,1,Twitch
821,324,P0,1,Twitch
821,325,P0,1,Twitch
821,326,P0,1,Twitch
821,327,P0,1,Twitch
821,328,P0,1,Twitch
821,329,P0,1,Twitch
821,330,P0,1,Twitch
821,331,P0,1,Twitch
821,332,P0,1,Twitch
821,333,P0,1,Twitch
821,334,P0,1,Twitch
821,335,P0,1,Twitch
821,336,P0,1,Twitch
821,337,P0,1,Twitch
821,338,P0,1,Twitch
821,339,P0,1,Twitch
821,340,P0,1,Twitch
821,341,P0,1,Twitch
821,342,P0,1,Twitch
821,343,P0,1,Twitch
821,344,P0,1,Twitch
821,345,P0,1,Twitch
821,346,P0,1,Twitch
821,347,P0,1,Twitch
821,348,P0,1,Twitch
821,349,P0,1,Twitch
821,350,P0,1,Twitch
821,351,P0,1,Twitch
821,352,P0,1,Twitch
821,353,P0,1,Twitch
821,354,P0,1,Twitch
821,355,P0,1,Twitch
821,356,P0,1,Twitch
821,357,P0,1,Twitch
821,358,P0,1,Twitch
821,359,P0,1,Twitch
821,360,P0,1,Twitch
821,361,P0,1,Twitch
821,362,P0,1,Twitch
821,363,P0,1,Twitch
821,364,P0,1,Twitch
821,365,P0,1,Twitch
821,366,P0,1,Twitch
821,367,P0,1,Twitch
821,368,P0,1,Twitch
821,369,P0,1,Twitch
821,370,P0,1,Twitch
821,371,P0,1,Twitch
821,372,P0,1,Twitch
821,373,P0,1,Twitch
821,374,P0,1,Twitch
821,375,P0,1,Twitch
821,376,P0,1,Twitch
821,377,P0,1,Twitch
821,378,P0,1,Twitch
821,379,P0,1,Twitch
821,380,P0,1,Twitch
821,381,P0,1,Twitch
821,382,P0,1,Twitch
821,383,P0,1,Twitch
821,384,P0,1,Twitch
821,385,P0,1,Twitch
821,386,P0,1,Twitch
821,387,P0,1,Twitch
821,388,P0,1,Twitch
821,389,P0,1,Twitch
821,390,P0,1,Twitch
821,391,P0,1,Twitch
821,392,P0,1,Twitch
821,393,P0,1,Twitch
821,394,P0,1,Twitch
821,395,P0,1,Twitch
821,396,P0,1,Twitch
821,397,P0,1,Twitch
821,398,P0,1,Twitch
821,399,P0,1,Twitch
821,400,P0,1,Twitch
821,401,P0,1,Twitch
821,402,P0,1,Twitch
821,403,P0,1,Twitch
821,404,P0,1,Twitch
821,405,P0,1,Twitch
821,406,P0,1,Twitch
821,407,P0,1,Twitch
821,408,P0,1,Twitch
821,409,P0,1,Twitch
821,410,P0,1,Twitch
821,411,P0,1,Twitch
821,412,P0,1,Twitch
821,413,P0,1,Twitch
821,414,P0,1,Twitch
821,415,P0,1,Twitch
821,416,P0,1,Twitch
821,417,P0,1,Twitch
821,418,P0,1,Twitch
821,419,P0,1,Twitch
821,420,P0,1,Twitch
821,421,P0,1,Twitch
821,422,P0,1,Twitch
821,423,P0,1,Twitch
821,424,P0,1,Twitch
821,425,P0,1,Twitch
821,426,P0,1,Twitch
821,427,P0,1,Twitch
821,428,P0,1,Twitch
821,429,P0,1,Twitch
821,430,P0,1,Twitch
821,431,P0,1,Twitch
821,432,P0,1,Twitch
821,433,P0,1,Twitch
821,434,P0,1,Twitch
821,435,P0,1,Twitch
821,436,P0,1,Twitch
821,437,P0,1,Twitch
821,438,P0,1,Twitch
821,439,P0,1,Twitch
821,440,P0,1,Twitch
821,441,P0,1,Twitch
821,442,P0,1,Twitch
821,443,P0,1,Twitch
821,444,P0,1,Twitch
821,445,P0,1,Twitch
821,446,P0,1,Twitch
821,447,P0,1,Twitch
821,448,P0,1,Twitch
821,449,P0,1,Twitch
821,450,P0,1,Twitch
821,451,P0,1,Twitch
821,452,P0,1,Twitch
821,453,P0,1,Twitch
821,454,P0,1,Twitch
821,455,P0,1,Twitch
821,456,P0,1,Twitch
821,457,P0,1,Twitch
821,458,P0,1,Twitch
821,459,P0,1,Twitch
821,460,P0,1,Twitch
821,461,P0,1,Twitch
821,462,P0,1,Twitch
821,463,P0,1,Twitch
821,464,P0,1,Twitch
821,465,P0,1,Twitch
821,466,P0,1,Twitch
821,467,P0,1,Twitch
821,468,P0,1,Twitch
821,469,P0,1,Twitch
821,470,P0,1,Twitch
821,471,P0,1,Twitch
821,472,P0,1,Twitch
821,473,P0,1,Twitch
821,474,P0,1,Twitch
821,475,P0,1,Twitch
821,476,P0,1,Twitch
821,477,P0,1,Twitch
821,478,P0,1,Twitch
821,479,P0,1,Twitch
821,480,P0,1,Twitch
821,481,P0,1,Twitch
821,482,P0,1,Twitch
821,483,P0,1,Twitch
821,484,P0,1,Twitch
821,485,P0,1,Twitch
821,486,P0,1,Twitch
821,487,P0,1,Twitch
821,488,P0,1,Twitch
821,489,P0,1,Twitch
821,490,P0,1,Twitch
821,491,P0,1,Twitch
821,492,P0,1,Twitch
821,493,P0,1,Twitch
821,494,P0,1,Twitch
821,495,P0,1,Twitch
821,496,P0,1,Twitch
821,497,P0,1,Twitch
821,498,P0,1,Twitch
821,499,P0,1,Twitch
821,500,P0,1,Twitch
821,501,P0,1,Twitch
821,502,P0,1,Twitch
821,503,P0,1,Twitch
821,504,P0,1,Twitch
821,505,P0,1,Twitch
821,506,P0,1,Twitch
821,507,P0,1,Twitch
821,508,P0,1,Twitch
821,509,P0,1,Twitch
821,510,P0,1,Twitch
821,511,P0,1,Twitch
821,512,P0,1,Twitch
821,513,P0,1,Twitch
821,514,P0,1,Twitch
821,515,P0,1,Twitch
821,516,P0,1,Twitch
821,517,P0,1,Twitch
821,518,P0,1,Twitch
821,519,P0,1,Twitch
821,520,P0,1,Twitch
821,521,P0,1,Twitch
821,522,P0,1,Twitch
821,523,P0,1,Twitch
821,524,P0,1,Twitch
821,525,P0,1,Twitch
821,526,P0,1,Twitch
821,527,P0,1,Twitch
821,528,P0,1,Twitch
821,529,P0,1,Twitch
821,530,P0,1,Twitch
821,531,P0,1,Twitch
821,532,P0,1,Twitch
821,533,P0,1,Twitch
821,534,P0,1,Twitch
821,535,P0,1,Twitch
821,536,P0,1,Twitch
821,537,P0,1,Twitch
821,538,P0,1,Twitch
821,539,P0,1,Twitch
821,540,P0,1,Twitch
821,541,P0,1,Twitch
821,542,P0,1,Twitch
821,543,P0,1,Twitch
821,544,P0,1,Twitch
821,545,P0,1,Twitch
821,546,P0,1,Twitch
821,547,P0,1,Twitch
821,548,P0,1,Twitch
821,549,P0,1,Twitch
821,550,P0,1,Twitch
821,551,P0,1,Twitch
821,552,P0,1,Twitch
821,553,P0,1,Twitch
821,554,P0,1,Twitch
821,555,P0,1,Twitch
821,556,P0,1,Twitch
821,557,P0,1,Twitch
821,558,P0,1,Twitch
821,559,P0,1,Twitch
821,560,P0,1,Twitch
821,561,P0,1,Twitch
821,562,P0,1,Twitch
821,563,P0,1,Twitch
821,564,P0,1,Twitch
821,565,P0,1,Twitch
821,566,P0,1,Twitch
821,567,P0,1,Twitch
821,568,P0,1,Twitch
821,569,P0,1,Twitch
821,570,P0,1,Twitch
821,571,P0,1,Twitch
821,572,P0,1,Twitch
821,573,P0,1,Twitch
821,574,P0,1,Twitch
821,575,P0,1,Twitch
821,576,P0,1,Twitch
821,577,P0,1,Twitch
821,578,P0,1,Twitch
821,579,P0,1,Twitch
821,580,P0,1,Twitch
821,581,P0,1,Twitch
821,582,P0,1,Twitch
821,583,P0,1,Twitch
821,584,P0,1,Twitch
821,585,P0,1,Twitch
821,586,P0,1,Twitch
821,587,P0,1,Twitch
821,588,P0,1,Twitch
821,589,P0,1,Twitch
821,590,P0,1,Twitch
821,591,P0,1,Twitch
821,592,P0,1,Twitch
821,593,P0,1,Twitch
821,594,P0,1,Twitch
821,595,P0,1,Twitch
821,596,P0,1,Twitch
821,597,P0,1,Twitch
821,598,P0,1,Twitch
821,599,P0,1,Twitch
821,600,P0,1,Twitch
821,601,P0,1,Twitch
821,602,P0,1,Twitch
821,603,P0,1,Twitch
821,604,P0,1,Twitch
821,605,P0,1,Twitch
821,606,P0,1,Twitch
821,607,P0,1,Twitch
821,608,P0,1,Twitch
821,609,P0,1,Twitch
821,610,P0,1,Twitch
821,611,P0,1,Twitch
821,612,P0,1,Twitch
821,613,P0,1,Twitch
821,614,P0,1,Twitch
821,615,P0,1,Twitch
821,616,P0,1,Twitch
821,617,P0,1,Twitch
821,618,P0,1,Twitch
821,619,P0,1,Twitch
821,620,P0,1,Twitch
821,621,P0,1,Twitch
821,622,P0,1,Twitch
821,623,P0,1,Twitch
821,624,P0,1,Twitch
821,625,P0,1,Twitch
821,626,P0,1,Twitch
821,627,P0,1,Twitch
821,628,P0,1,Twitch
821,629,P0,1,Twitch
821,630,P0,1,Twitch
821,631,P0,1,Twitch
821,632,P0,1,Twitch
821,633,P0,1,Twitch
821,634,P0,1,Twitch
821,635,P0,1,Twitch
821,636,P0,1,Twitch
821,637,P0,1,Twitch
821,638,P0,1,Twitch
821,639,P0,1,Twitch
821,640,P0,1,Twitch
821,641,P0,1,Twitch
821,642,P0,1,Twitch
821,643,P0,1,Twitch
821,644,P0,1,Twitch
821,645,P0,1,Twitch
821,646,P0,1,Twitch
821,647,P0,1,Twitch
821,648,P0,1,Twitch
821,649,P0,1,Twitch
821,650,P0,1,Twitch
821,651,P0,1,Twitch
821,652,P0,1,Twitch
821,653,P0,1,Twitch
821,654,P0,1,Twitch
821,655,P0,1,Twitch
821,656,P0,1,Twitch
821,657,P0,1,Twitch
821,658,P0,1,Twitch
821,659,P0,1,Twitch
821,660,P0,1,Twitch
821,661,P0,1,Twitch
821,662,P0,1,Twitch
821,663,P0,1,Twitch
821,664,P0,1,Twitch
821,665,P0,1,Twitch
821,666,P0,1,Twitch
821,667,P0,1,Twitch
821,668,P0,1,Twitch
821,669,P0,1,Twitch
821,670,P0,1,Twitch
821,671,P0,1,Twitch
821,672,P0,1,Twitch
821,673,P0,1,Twitch
821,674,P0,1,Twitch
821,675,P0,1,Twitch
821,676,P0,1,Twitch
821,677,P0,1,Twitch
821,678,P0,1,Twitch
821,679,P0,1,Twitch
821,680,P0,1,Twitch
821,681,P0,1,Twitch
821,682,P0,1,Twitch
821,683,P0,1,Twitch
821,684,P0,1,Twitch
821,685,P0,1,Twitch
821,686,P0,1,Twitch
821,687,P0,1,Twitch
821,688,P0,1,Twitch
821,689,P0,1,Twitch
821,690,P0,1,Twitch
821,691,P0,1,Twitch
821,692,P0,1,Twitch
821,693,P0,1,Twitch
821,694,P0,1,Twitch
821,695,P0,1,Twitch
821,696,P0,1,Twitch
821,697,P0,1,Twitch
821,698,P0,1,Twitch
821,699,P0,1,Twitch
821,700,P0,1,Twitch
821,701,P0,1,Twitch
821,702,P0,1,Twitch
821,703,P0,1,Twitch
821,704,P0,1,Twitch
821,705,P0,1,Twitch
821,706,P0,1,Twitch
821,707,P0,1,Twitch
821,708,P0,1,Twitch
821,709,P0,1,Twitch
821,710,P0,1,Twitch
821,711,P0,1,Twitch
821,712,P0,1,Twitch
821,713,P0,1,Twitch
821,714,P0,1,Twitch
821,715,P0,1,Twitch
821,716,P0,1,Twitch
821,717,P0,1,Twitch
821,718,P0,1,Twitch
821,719,P0,1,Twitch
821,720,P0,1,Twitch
821,721,P0,1,Twitch
821,722,P0,1,Twitch
821,723,P0,1,Twitch
821,724,P0,1,Twitch
821,725,P0,1,Twitch
821,726,P0,1,Twitch
821,727,P0,1,Twitch
821,728,P0,1,Twitch
821,729,P0,1,Twitch
821,730,P0,1,Twitch
821,731,P0,1,Twitch
821,732,P0,1,Twitch
821,733,P0,1,Twitch
821,734,P0,1,Twitch
821,735,P0,1,Twitch
821,736,P0,1,Twitch
821,737,P0,1,Twitch
821,738,P0,1,Twitch
821,739,P0,1,Twitch
821,740,P0,1,Twitch
821,741,P0,1,Twitch
821,742,P0,1,Twitch
821,743,P0,1,Twitch
821,744,P0,1,Twitch
821,745,P0,1,Twitch
821,746,P0,1,Twitch
821,747,P0,1,Twitch
821,748,P0,1,Twitch
821,749,P0,1,Twitch
821,750,P0,1,Twitch
821,751,P0,1,Twitch
821,752,P0,1,Twitch
821,753,P0,1,Twitch
821,754,P0,1,Twitch
821,755,P0,1,Twitch
821,756,P0,1,Twitch
821,757,P0,1,Twitch
821,758,P0,1,Twitch
821,759,P0,1,Twitch
821,760,P0,1,Twitch
821,761,P0,1,Twitch
821,762,P0,1,Twitch
821,763,P0,1,Twitch
821,764,P0,1,Twitch
821,765,P0,1,Twitch
821,766,P0,1,Twitch
821,767,P0,1,Twitch
821,768,P0,1,Twitch
821,769,P0,1,Twitch
821,770,P0,1,Twitch
821,771,P0,1,Twitch
821,772,P0,1,Twitch
821,773,P0,1,Twitch
821,774,P0,1,Twitch
821,775,P0,1,Twitch
821,776,P0,1,Twitch
821,777,P0,1,Twitch
821,778,P0,1,Twitch
821,779,P0,1,Twitch
821,780,P0,1,Twitch
821,781,P0,1,Twitch
821,782,P0,1,Twitch
821,783,P0,1,Twitch
821,784,P0,1,Twitch
821,785,P0,1,Twitch
821,786,P0,1,Twitch
821,787,P0,1,Twitch
821,788,P0,1,Twitch
821,789,P0,1,Twitch
821,790,P0,1,Twitch
821,791,P0,1,Twitch
821,792,P0,1,Twitch
821,793,P0,1,Twitch
821,794,P0,1,Twitch
821,795,P0,1,Twitch
821,796,P1,2,Lift
821,797,P1,2,Lift
821,798,P1,2,Lift
821,799,P1,2,Lift
821,800,P1,2,Lift
821,801,P1,2,Lift
821,802,P1,2,Lift
821,803,P1,2,Lift
821,804,P1,2,Lift
821,805,P1,2,Lift
821,806,P1,2,Lift
821,807,P1,2,Lift
821,808,P1,2,Lift
821,809,P1,2,Lift
821,810,P1,2,Lift
821,811,P1,2,Lift
821,812,P1,2,Lift
821,813,P1,2,Lift
821,814,P1,2,Lift
821,815,P1,2,Lift
821,816,P1,2,Lift
821,817,P1,2,Lift
821,818,P1,2,Lift
821,819,P1,2,Lift
821,820,P1,2,Lift
821,821,P1,2,Dgap
821,822,P1,2,Dgap
821,823,P1,2,Dgap
821,824,P1,2,Dgap
821,825,P1,2,Dgap
821,826,P1,2,Dgap
821,827,P1,2,Dgap
821,828,P1,2,Dgap
821,829,P1,2,Dgap
821,830,P1,2,Dgap
821,831,P1,2,Dgap
821,832,P1,2,Dgap
821,833,P1,2,Dgap
821,834,P1,2,Dgap
821,835,P1,2,Dgap
821,836,P1,2,Dgap
821,837,P1,2,Dgap
821,838,P1,2,Dgap
821,839,P1,2,Dgap
821,840,P1,2,Dgap
821,841,P1,2,Lift
821,842,P1,2,Lift
821,843,P1,2,Lift
821,844,P1,2,Lift
821,845,P1,2,Lift
821,846,P1,2,Lift
821,847,P1,2,Lift
821,848,P1,2,Lift
821,849,P1,2,Lift
821,850,P1,2,Lift
821,851,P1,2,Lift
821,852,P1,2,Lift
821,853,P1,2,Lift
821,854,P1,2,Dgap
821,855,P1,2,Dgap
821,856,P1,2,Dgap
821,857,P1,2,Dgap
821,858,P1,2,Dgap
821,859,P1,2,Dgap
821,860,P1,2,Dgap
821,861,P1,2,Dgap
821,862,P1,2,Dgap
821,863,P1,2,Dgap
821,864,P1,2,Dgap
821,865,P1,2,Dgap
821,866,P1,2,Dgap
821,867,P1,2,Dgap
821,868,P1,2,Dgap
821,869,P1,2,Dgap
821,870,P1,2,Dgap
821,871,P1,2,Dgap
821,872,P1,2,Dgap
821,873,P1,2,Dgap
821,874,P1,2,Dgap
821,875,P1,2,Dgap
821,876,P1,2,Lift
821,877,P1,2,Lift
821,878,P1,2,Lift
821,879,P1,2,Lift
821,880,P1,2,Lift
821,881,P1,2,Lift
821,882,P1,2,Lift
821,883,P1,2,Lift
821,884,P1,2,Lift
821,885,P1,2,Lift
821,886,P1,2,Lift
821,887,P1,2,Lift
821,888,P1,2,Lift
821,889,P1,2,Lift
821,890,P1,2,Lift
821,891,P1,2,Lift
821,892,P1,2,Lift
821,893,P1,2,Lift
821,894,P1,2,Lift
821,895,P1,2,Lift
821,896,P1,2,Lift
821,897,P1,2,Lift
821,898,P1,2,Lift
821,899,P1,2,Lift
821,900,P1,2,Lift
821,901,P1,2,Lift
821,902,P1,2,Lift
821,903,P1,2,Lift
821,904,P1,2,Lift
821,905,P1,2,Lift
821,906,P1,2,Lift
821,907,P1,2,Lift
821,908,P1,2,Lift
821,909,P1,2,Lift
821,910,P1,2,Lift
821,911,P1,2,Lift
821,912,P1,2,Lift
821,913,P1,2,Lift
821,914,P1,2,Lift
821,915,P1,2,Lift
821,916,P1,2,Lift
821,917,P1,2,Rest
821,918,P1,2,Rest
821,919,P1,2,Rest
821,920,P1,2,Rest
821,921,P1,2,Rest
821,922,P1,2,Rest
821,923,P1,2,Rest
821,924,P1,2,Rest
821,925,P1,2,Rest
821,926,P1,2,Rest
821,927,P1,2,Rest
821,928,P1,2,Rest
821,929,P1,2,Lift
821,930,P1,2,Lift
821,931,P1,2,Lift
821,932,P1,2,Lift
821,933,P1,2,Lift
821,934,P1,2,Lift
821,935,P1,2,Lift
821,936,P1,2,Lift
821,937,P1,2,Lift
821,938,P1,2,Lift
821,939,P1,2,Lift
821,940,P1,2,Lift
821,941,P1,2,Lift
821,942,P1,2,Lift
821,943,P1,2,Lift
821,944,P1,2,Lift
821,945,P1,2,Lift
821,946,P1,2,Lift
821,947,P1,2,Lift
821,948,P1,2,Lift
821,949,P1,2,Lift
821,950,P1,2,Lift
821,951,P1,2,Lift
821,952,P1,2,Lift
821,953,P1,2,Lift
821,954,P1,2,Lift
821,955,P1,2,Lift
821,956,P1,2,Lift
821,957,P1,2,Lift
821,958,P1,2,Lift
821,959,P1,2,Lift
821,960,P1,2,Lift
821,961,P1,2,Lift
821,962,P1,2,Lift
821,963,P1,2,Lift
821,964,P1,2,Lift
821,965,P1,2,Lift
821,966,P1,2,Lift
821,967,P1,2,Lift
821,968,P1,2,Lift
821,969,P1,2,Lift
821,970,P1,2,Lift
821,971,P1,2,Lift
821,972,P1,2,Lift
821,973,P1,2,Rest
821,974,P1,2,Rest
821,975,P1,2,Rest
821,976,P1,2,Lift
821,977,P1,2,Lift
821,978,P1,2,Lift
821,979,P1,2,Lift
821,980,P1,2,Lift
821,981,P1,2,Lift
821,982,P1,2,Lift
821,983,P1,2,Lift
821,984,P1,2,Lift
821,985,P1,2,Lift
821,986,P1,2,Lift
821,987,P1,2,Lift
821,988,P1,2,Lift
821,989,P1,2,Lift
821,990,P1,2,Dgap
821,991,P1,2,Dgap
821,992,P1,2,Dgap
821,993,P1,2,Dgap
821,994,P1,2,Dgap
821,995,P1,2,Dgap
821,996,P1,2,Dgap
821,997,P1,2,Dgap
821,998,P1,2,Dgap
821,999,P1,2,Dgap
821,1000,P1,2,Dgap
821,1001,P1,2,Dgap
821,1002,P1,2,Dgap
821,1003,P1,2,Dgap
821,1004,P1,2,Dgap
821,1005,P1,2,Dgap
821,1006,P1,2,Dgap
821,1007,P1,2,Dgap
