Prep,Frame,Phase,PhaseInt,Movement
115,503,P0,1,Twitch
115,504,P0,1,Twitch
115,505,P0,1,Twitch
115,506,P0,1,Twitch
115,507,P0,1,Twitch
115,508,P0,1,Twitch
115,509,P0,1,Twitch
115,510,P0,1,Twitch
115,511,P0,1,Twitch
115,512,P0,1,Twitch
115,513,P0,1,Twitch
115,514,P0,1,Twitch
115,515,P0,1,Twitch
115,516,P0,1,Twitch
115,517,P0,1,Twitch
115,518,P0,1,Twitch
115,519,P0,1,Twitch
115,520,P0,1,Twitch
115,521,P0,1,Twitch
115,522,P0,1,Twitch
115,523,P0,1,Twitch
115,524,P0,1,Twitch
115,525,P0,1,Twitch
115,526,P0,1,Twitch
115,527,P0,1,Twitch
115,528,P0,1,Twitch
115,529,P0,1,Twitch
115,530,P0,1,Twitch
115,531,P0,1,Twitch
115,532,P0,1,Twitch
115,533,P0,1,Twitch
115,534,P0,1,Twitch
115,535,P0,1,Twitch
115,536,P0,1,Twitch
115,537,P0,1,Twitch
115,538,P0,1,Twitch
115,539,P0,1,Twitch
115,540,P0,1,Twitch
115,541,P0,1,Twitch
115,542,P0,1,Twitch
115,543,P0,1,Twitch
115,544,P0,1,Twitch
115,545,P0,1,Twitch
115,546,P0,1,Twitch
115,547,P0,1,Twitch
115,548,P0,1,Twitch
115,549,P0,1,Twitch
115,550,P0,1,Twitch
115,551,P0,1,Twitch
115,552,P0,1,Twitch
115,553,P0,1,Twitch
115,554,P0,1,Twitch
115,555,P0,1,Twitch
115,556,P0,1,Twitch
115,557,P0,1,Twitch
115,558,P0,1,Twitch
115,559,P0,1,Twitch
115,560,P0,1,Twitch
115,561,P0,1,Twitch
115,562,P0,1,Twitch
115,563,P0,1,Twitch
115,564,P0,1,Twitch
115,565,P0,1,Twitch
115,566,P0,1,Twitch
115,567,P0,1,Twitch
115,568,P0,1,Twitch
115,569,P0,1,Twitch
115,570,P0,1,Twitch
115,571,P0,1,Twitch
115,572,P0,1,Twitch
115,573,P0,1,Twitch
115,574,P0,1,Twitch
115,575,P0,1,Twitch
115,576,P0,1,Twitch
115,577,P0,1,Twitch
115,578,P0,1,Twitch
115,579,P0,1,Twitch
115,580,P0,1,Twitch
115,581,P0,1,Twitch
115,582,P0,1,Twitch
115,583,P0,1,Twitch
115,584,P0,1,Twitch
115,585,P0,1,Twitch
115,586,P0,1,Twitch
115,587,P0,1,Twitch
115,588,P0,1,Twitch
115,589,P0,1,Twitch
115,590,P0,1,Twitch
115,591,P0,1,Twitch
115,592,P0,1,Twitch
115,593,P0,1,Twitch
115,594,P0,1,Twitch
115,595,P0,1,Twitch
115,596,P0,1,Twitch
115,597,P0,1,Twitch
115,598,P0,1,Twitch
115,599,P0,1,Twitch
115,600,P0,1,Twitch
115,601,P0,1,Twitch
115,602,P0,1,Twitch
115,603,P0,1,Twitch
115,604,P0,1,Twitch
115,605,P0,1,Twitch
115,606,P0,1,Twitch
115,607,P0,1,Twitch
115,608,P0,1,Twitch
115,609,P0,1,Twitch
115,610,P0,1,Twitch
115,611,P0,1,Twitch
115,612,P0,1,Twitch
115,613,P0,1,Twitch
115,614,P0,1,Twitch
115,615,P0,1,Twitch
115,616,P0,1,Twitch
115,617,P0,1,Twitch
115,618,P0,1,Twitch
115,619,P0,1,Twitch
115,620,P0,1,Twitch
115,621,P0,1,Twitch
115,622,P0,1,Twitch
115,623,P0,1,Twitch
115,624,P0,1,Twitch
115,625,P0,1,Twitch
115,626,P0,1,Twitch
115,627,P0,1,Twitch
115,628,P0,1,Twitch
115,629,P0,1,Twitch
115,630,P0,1,Twitch
115,631,P0,1,Twitch
115,632,P0,1,Twitch
115,633,P0,1,Twitch
115,634,P0,1,Twitch
115,635,P0,1,Twitch
115,636,P0,1,Twitch
115,637,P0,1,Twitch
115,638,P0,1,Twitch
115,639,P0,1,Twitch
115,640,P0,1,Twitch
115,641,P0,1,Twitch
115,642,P0,1,Twitch
115,643,P0,1,Twitch
115,644,P0,1,Twitch
115,645,P0,1,Twitch
115,646,P0,1,Twitch
115,647,P0,1,Twitch
115,648,P0,1,Twitch
115,649,P0,1,Twitch
115,650,P1,2,Lift
115,651,P1,2,Lift
115,652,P1,2,Lift
115,653,P1,2,Lift
115,654,P1,2,Lift
115,655,P1,2,Lift
115,656,P1,2,Lift
115,657,P1,2,Lift
115,658,P1,2,Lift
115,659,P1,2,Lift
115,660,P1,2,Lift
115,661,P1,2,Lift
115,662,P1,2,Lift
115,663,P1,2,Lift
115,664,P1,2,Lift
115,665,P1,2,Lift
115,666,P1,2,Lift
115,667,P1,2,Lift
115,668,P1,2,Lift
115,669,P1,2,Lift
115,670,P1,2,Lift
115,671,P1,2,Lift
115,672,P1,2,Lift
115,673,P1,2,Lift
115,674,P1,2,Lift
115,675,P1,2,Lift
115,676,P1,2,Lift
115,677,P1,2,Lift
115,678,P1,2,Lift
115,679,P1,2,Lift
115,680,P1,2,Rest
115,681,P1,2,Rest
115,682,P1,2,Rest
115,683,P1,2,Rest
115,684,P1,2,Rest
115,685,P1,2,Rest
115,686,P1,2,Rest
115,687,P1,2,Rest
115,688,P1,2,Rest
115,689,P1,2,Rest
115,690,P1,2,Rest
115,691,P1,2,Rest
115,692,P1,2,Rest
115,693,P1,2,Rest
115,694,P1,2,Rest
115,695,P1,2,Rest
115,696,P1,2,Rest
115,697,P1,2,Rest
115,698,P1,2,Rest
115,699,P1,2,Rest
115,700,P1,2,Lift
115,701,P1,2,Lift
115,702,P1,2,Lift
115,703,P1,2,Lift
115,704,P1,2,Lift
115,705,P1,2,Lift
115,706,P1,2,Lift
115,707,P1,2,Lift
115,708,P1,2,Lift
115,709,P1,2,Lift
115,710,P1,2,Lift
115,711,P1,2,Lift
115,712,P1,2,Lift
115,713,P1,2,Lift
115,714,P1,2,Lift
115,715,P1,2,Lift
115,716,P1,2,Lift
115,717,P1,2,Lift
115,718,P1,2,Lift
115,719,P1,2,Lift
115,720,P1,2,Lift
115,721,P1,2,Lift
115,722,P1,2,Lift
115,723,P1,2,Lift
115,724,P1,2,Dgap
115,725,P1,2,Dgap
115,726,P1,2,Dgap
115,727,P1,2,Dgap
115,728,P1,2,Dgap
115,729,P1,2,Dgap
115,730,P1,2,Dgap
115,731,P1,2,Dgap
115,732,P1,2,Dgap
115,733,P1,2,Dgap
115,734,P1,2,Dgap
115,735,P1,2,Dgap
115,736,P1,2,Dgap
115,737,P1,2,Dgap
115,738,P1,2,Dgap
115,739,P1,2,Dgap
115,740,P1,2,Dgap
115,741,P1,2,Dgap
115,742,P1,2,Dgap
115,743,P1,2,Dgap
115,744,P1,2,Dgap
115,745,P1,2,Dgap
115,746,P1,2,Dgap
115,747,P1,2,Dgap
115,748,P1,2,Dgap
115,749,P1,2,Dgap
115,750,P1,2,Dgap
115,751,P1,2,Dgap
115,752,P1,2,Dgap
115,753,P1,2,Rest
115,754,P1,2,Rest
115,755,P1,2,Rest
115,756,P1,2,Rest
115,757,P1,2,Rest
115,758,P1,2,Rest
115,759,P1,2,Rest
115,760,P1,2,Rest
115,761,P1,2,Rest
115,762,P1,2,Lift
115,763,P1,2,Lift
115,764,P1,2,Lift
115,765,P1,2,Lift
115,766,P1,2,Lift
115,767,P1,2,Lift
115,768,P1,2,Lift
115,769,P1,2,Lift
115,770,P1,2,Lift
115,771,P1,2,Lift
115,772,P1,2,Lift
115,773,P1,2,Lift
115,774,P1,2,Lift
115,775,P1,2,Lift
115,776,P1,2,Lift
115,777,P1,2,Lift
115,778,P1,2,Lift
115,779,P1,2,Lift
115,780,P1,2,Lift
115,781,P1,2,Lift
115,782,P1,2,Lift
115,783,P1,2,Lift
115,784,P1,2,Lift
115,785,P1,2,Lift
115,786,P1,2,Lift
115,787,P1,2,Lift
115,788,P1,2,Lift
115,789,P1,2,Lift
115,790,P1,2,Lift
115,791,P1,2,Lift
115,792,P1,2,Lift
115,793,P1,2,Lift
115,794,P1,2,Lift
115,795,P1,2,Lift
115,796,P1,2,Lift
115,797,P1,2,Rest
115,798,P1,2,Rest
115,799,P1,2,Rest
115,800,P1,2,Rest
115,801,P1,2,Rest
115,802,P1,2,Rest
115,803,P1,2,Rest
115,804,P1,2,Rest
115,805,P1,2,Lift
115,806,P1,2,Lift
115,807,P1,2,Lift
115,808,P1,2,Lift
115,809,P1,2,Lift
115,810,P1,2,Lift
115,811,P1,2,Lift
115,812,P1,2,Lift
115,813,P1,2,Lift
115,814,P1,2,Lift
115,815,P1,2,Lift
115,816,P1,2,Lift
115,817,P1,2,Lift
115,818,P1,2,Lift
115,819,P1,2,Lift
115,820,P1,2,Lift
115,821,P1,2,Lift
115,822,P1,2,Lift
115,823,P1,2,Lift
115,824,P1,2,Lift
115,825,P1,2,Lift
115,826,P1,2,Lift
115,827,P1,2,Lift
115,828,P1,2,Lift
115,829,P1,2,Lift
115,830,P1,2,Lift
115,831,P1,2,Dgap
115,832,P1,2,Dgap
115,833,P1,2,Dgap
115,834,P1,2,Dgap
115,835,P1,2,Dgap
115,836,P1,2,Dgap
115,837,P1,2,Dgap
115,838,P1,2,Dgap
115,839,P1,2,Dgap
115,840,P1,2,Dgap
115,841,P1,2,Dgap
115,842,P1,2,Dgap
115,843,P1,2,Dgap
115,844,P1,2,Dgap
115,845,P1,2,Dgap
115,846,P1,2,Dgap
115,847,P1,2,Dgap
115,848,P1,2,Dgap
115,849,P1,2,Dgap
115,850,P1,2,Dgap
115,851,P1,2,Dgap
115,852,P1,2,Dgap
115,853,P1,2,Dgap
115,854,P1,2,Dgap
115,855,P1,2,Dgap
115,856,P1,2,Dgap
115,857,P1,2,Dgap
115,858,P1,2,Dgap
115,859,P1,2,Dgap
115,860,P1,2,Dgap
115,861,P1,2,Dgap
115,862,P1,2,Dgap
115,863,P1,2,Rest
115,864,P1,2,Rest
115,865,P1,2,Rest
115,866,P1,2,Lift
115,867,P1,2,Lift
115,868,P1,2,Lift
115,869,P1,2,Lift
115,870,P1,2,Lift
115,871,P1,2,Lift
115,872,P1,2,Lift
115,873,P1,2,Lift
115,874,P1,2,Lift
115,875,P1,2,Lift
115,876,P1,2,Lift
115,877,P1,2,Lift
115,878,P1,2,Lift
115,879,P1,2,Lift
115,880,P1,2,Lift
115,881,P1,2,Lift
115,882,P1,2,Lift
115,883,P1,2,Lift
115,884,P1,2,Lift
115,885,P1,2,Lift
115,886,P1,2,Lift
115,887,P1,2,Lift
115,888,P1,2,Lift
115,889,P1,2,Lift
115,890,P1,2,Lift
115,891,P1,2,Lift
115,892,P1,2,Lift
115,893,P1,2,Lift
115,894,P1,2,Lift
115,895,P1,2,Lift
115,896,P1,2,Lift
115,897,P1,2,Lift
115,898,P1,2,Lift
115,899,P1,2,Lift
115,900,P1,2,Lift
115,901,P1,2,Lift
115,902,P1,2,Lift
115,903,P1,2,Lift
115,904,P1,2,Lift
115,905,P1,2,Lift
115,906,P1,2,Lift
115,907,P1,2,Lift
115,908,P1,2,Lift
115,909,P1,2,Lift
115,910,P1,2,Lift
115,911,P1,2,Lift
115,912,P1,2,Lift
115,913,P1,2,Lift
115,914,P1,2,Lift
115,915,P1,2,Lift
115,916,P1,2,Lift
115,917,P1,2,Lift
115,918,P1,2,Lift
115,919,P1,2,Lift
115,920,P1,2,Lift
115,921,P1,2,Lift
115,922,P1,2,Lift
115,923,P1,2,Lift
115,924,P1,2,Lift
115,925,P1,2,Dgap
115,926,P1,2,Dgap
115,927,P1,2,Dgap
115,928,P1,2,Dgap
115,929,P1,2,Dgap
115,930,P1,2,Dgap
115,931,P1,2,Dgap
115,932,P1,2,Dgap
115,933,P1,2,Dgap
115,934,P1,2,Dgap
115,935,P1,2,Dgap
115,936,P1,2,Dgap
115,937,P1,2,Dgap
115,938,P1,2,Dgap
115,939,P1,2,Dgap
115,940,P1,2,Dgap
115,941,P1,2,Dgap
115,942,P1,2,Dgap
115,943,P1,2,Dgap
115,944,P1,2,Dgap
115,945,P1,2,Dgap
115,946,P1,2,Dgap
115,947,P1,2,Dgap
115,948,P1,2,Dgap
115,949,P1,2,Rest
115,950,P1,2,Rest
115,951,P1,2,Rest
115,952,P1,2,Rest
115,953,P1,2,Rest
115,954,P1,2,Lift
115,955,P1,2,Lift
115,956,P1,2,Lift
115,957,P1,2,Lift
115,958,P1,2,Lift
115,959,P1,2,Lift
115,960,P1,2,Lift
115,961,P1,2,Lift
115,962,P1,2,Lift
115,963,P1,2,Lift
115,964,P1,2,Lift
115,965,P1,2,Lift
115,966,P1,2,Lift
115,967,P1,2,Lift
115,968,P1,2,Lift
115,969,P1,2,Lift
115,970,P1,2,Lift
115,971,P1,2,Lift
115,972,P1,2,Lift
115,973,P1,2,Lift
115,974,P1,2,Lift
115,975,P1,2,Lift
115,976,P1,2,Lift
115,977,P1,2,Lift
115,978,P1,2,Lift
115,979,P1,2,Lift
115,980,P1,2,Lift
115,981,P1,2,Lift
115,982,P1,2,Lift
115,983,P1,2,Lift
115,984,P1,2,Lift
115,985,P1,2,Lift
115,986,P1,2,Lift
115,987,P1,2,Lift
115,988,P1,2,Lift
115,989,P1,2,Lift
115,990,P1,2,Lift
115,991,P1,2,Lift
115,992,P1,2,Lift
115,993,P1,2,Lift
115,994,P1,2,Lift
115,995,P1,2,Lift
115,996,P1,2,Lift
115,997,P1,2,Lift
115,998,P1,2,Lift
115,999,P1,2,Lift
115,1000,P1,2,Dgap
115,1001,P1,2,Dgap
115,1002,P1,2,Dgap
115,1003,P1,2,Dgap
115,1004,P1,2,Dgap
115,1005,P1,2,Dgap
115,1006,P1,2,Dgap
115,1007,P1,2,Dgap
115,1008,P1,2,Dgap
115,1009,P1,2,Dgap
115,1010,P1,2,Dgap
115,1011,P1,2,Dgap
115,1012,P1,2,Dgap
115,1013,P1,2,Dgap
115,1014,P1,2,Dgap
