Prep,Frame,Phase,PhaseInt,Movement
917,199,P0,1,Twitch
917,200,P0,1,Twitch
917,201,P0,1,Twitch
917,202,P0,1,Twitch
917,203,P0,1,Twitch
917,204,P0,1,Twitch
917,205,P0,1,Twitch
917,206,P0,1,Twitch
917,207,P0,1,Twitch
917,208,P0,1,Twitch
917,209,P0,1,Twitch
917,210,P0,1,Twitch
917,211,P0,1,Twitch
917,212,P0,1,Twitch
917,213,P0,1,Twitch
917,214,P0,1,Twitch
917,215,P0,1,Twitch
917,216,P0,1,Twitch
917,217,P0,1,Twitch
917,218,P0,1,Twitch
917,219,P0,1,Twitch
917,220,P0,1,Twitch
917,221,P0,1,Twitch
917,222,P0,1,Twitch
917,223,P0,1,Twitch
917,224,P0,1,Twitch
917,225,P0,1,Twitch
917,226,P0,1,Twitch
917,227,P0,1,Twitch
917,228,P0,1,Twitch
917,229,P0,1,Twitch
917,230,P0,1,Twitch
917,231,P0,1,Twitch
917,232,P0,1,Twitch
917,233,P0,1,Twitch
917,234,P0,1,Twitch
917,235,P0,1,Twitch
917,236,P0,1,Twitch
917,237,P0,1,Twitch
917,238,P0,1,Twitch
917,239,P0,1,Twitch
917,240,P0,1,Twitch
917,241,P0,1,Twitch
917,242,P0,1,Twitch
917,243,P0,1,Twitch
917,244,P0,1,Twitch
917,245,P0,1,Twitch
917,246,P0,1,Twitch
917,247,P0,1,Twitch
917,248,P0,1,Twitch
917,249,P0,1,Twitch
917,250,P0,1,Twitch
917,251,P0,1,Twitch
917,252,P0,1,Twitch
917,253,P0,1,Twitch
917,254,P0,1,Twitch
917,255,P0,1,Twitch
917,256,P0,1,Twitch
917,257,P0,1,Twitch
917,258,P0,1,Twitch
917,259,P0,1,Twitch
917,260,P0,1,Twitch
917,261,P0,1,Twitch
917,262,P0,1,Twitch
917,263,P0,1,Twitch
917,264,P0,1,Twitch
917,265,P0,1,Twitch
917,266,P0,1,Twitch
917,267,P0,1,Twitch
917,268,P0,1,Twitch
917,269,P0,1,Twitch
917,270,P0,1,Twitch
917,271,P0,1,Twitch
917,272,P0,1,Twitch
917,273,P0,1,Twitch
917,274,P0,1,Twitch
917,275,P0,1,Twitch
917,276,P0,1,Twitch
917,277,P0,1,Twitch
917,278,P0,1,Twitch
917,279,P0,1,Twitch
917,280,P0,1,Twitch
917,281,P0,1,Twitch
917,282,P0,1,Twitch
917,283,P0,1,Twitch
917,284,P0,1,Twitch
917,285,P0,1,Twitch
917,286,P0,1,Twitch
917,287,P0,1,Twitch
917,288,P0,1,Twitch
917,289,P0,1,Twitch
917,290,P0,1,Twitch
917,291,P0,1,Twitch
917,292,P0,1,Twitch
917,293,P0,1,Twitch
917,294,P0,1,Twitch
917,295,P0,1,Twitch
917,296,P0,1,Twitch
917,297,P0,1,Twitch
917,298,P0,1,Twitch
917,299,P0,1,Twitch
917,300,P0,1,Twitch
917,301,P0,1,Twitch
917,302,P0,1,Twitch
917,303,P0,1,Twitch
917,304,P0,1,Twitch
917,305,P0,1,Twitch
917,306,P0,1,Twitch
917,307,P0,1,Twitch
917,308,P0,1,Twitch
917,309,P0,1,Twitch
917,310,P0,1,Twitch
917,311,P0,1,Twitch
917,312,P0,1,Twitch
917,313,P0,1,Twitch
917,314,P0,1,Twitch
917,315,P0,1,Twitch
917,316,P0,1,Twitch
917,317,P0,1,Twitch
917,318,P0,1,Twitch
917,319,P0,1,Twitch
917,320,P0,1,Twitch
917,321,P0,1,Twitch
917,322,P0,1,Twitch
917,323,P0,1,Twitch
917,324,P0,1,Twitch
917,325,P0,1,Twitch
917,326,P0,1,Twitch
917,327,P0,1,Twitch
917,328,P0,1,Twitch
917,329,P0,1,Twitch
917,330,P0,1,Twitch
917,331,P0,1,Twitch
917,332,P0,1,Twitch
917,333,P0,1,Twitch
917,334,P0,1,Twitch
917,335,P0,1,Twitch
917,336,P0,1,Twitch
917,337,P0,1,Twitch
917,338,P0,1,Twitch
917,339,P0,1,Twitch
917,340,P0,1,Twitch
917,341,P0,1,Twitch
917,342,P0,1,Twitch
917,343,P0,1,Twitch
917,344,P0,1,Twitch
917,345,P0,1,Twitch
917,346,P0,1,Twitch
917,347,P0,1,Twitch
917,348,P0,1,Twitch
917,349,P0,1,Twitch
917,350,P0,1,Twitch
917,351,P0,1,Twitch
917,352,P0,1,Twitch
917,353,P0,1,Twitch
917,354,P0,1,Twitch
917,355,P0,1,Twitch
917,356,P0,1,Twitch
917,357,P0,1,Twitch
917,358,P0,1,Twitch
917,359,P0,1,Twitch
917,360,P0,1,Twitch
917,361,P0,1,Twitch
917,362,P0,1,Twitch
917,363,P0,1,Twitch
917,364,P0,1,Twitch
917,365,P0,1,Twitch
917,366,P0,1,Twitch
917,367,P0,1,Twitch
917,368,P0,1,Twitch
917,369,P0,1,Twitch
917,370,P0,1,Twitch
917,371,P0,1,Twitch
917,372,P0,1,Twitch
917,373,P0,1,Twitch
917,374,P0,1,Twitch
917,375,P0,1,Twitch
917,376,P0,1,Twitch
917,377,P0,1,Twitch
917,378,P0,1,Twitch
917,379,P0,1,Twitch
917,380,P0,1,Twitch
917,381,P0,1,Twitch
917,382,P0,1,Twitch
917,383,P0,1,Twitch
917,384,P0,1,Twitch
917,385,P0,1,Twitch
917,386,P0,1,Twitch
917,387,P0,1,Twitch
917,388,P0,1,Twitch
917,389,P0,1,Twitch
917,390,P0,1,Twitch
917,391,P0,1,Twitch
917,392,P0,1,Twitch
917,393,P0,1,Twitch
917,394,P0,1,Twitch
917,395,P0,1,Twitch
917,396,P0,1,Twitch
917,397,P0,1,Twitch
917,398,P0,1,Twitch
917,399,P0,1,Twitch
917,400,P0,1,Twitch
917,401,P0,1,Twitch
917,402,P0,1,Twitch
917,403,P0,1,Twitch
917,404,P0,1,Twitch
917,405,P0,1,Twitch
917,406,P0,1,Twitch
917,407,P0,1,Twitch
917,408,P0,1,Twitch
917,409,P0,1,Twitch
917,410,P0,1,Twitch
917,411,P0,1,Twitch
917,412,P0,1,Twitch
917,413,P0,1,Twitch
917,414,P0,1,Twitch
917,415,P0,1,Twitch
917,416,P0,1,Twitch
917,417,P0,1,Twitch
917,418,P0,1,Twitch
917,419,P0,1,Twitch
917,420,P0,1,Twitch
917,421,P0,1,Twitch
917,422,P0,1,Twitch
917,423,P0,1,Twitch
917,424,P0,1,Twitch
917,425,P0,1,Twitch
917,426,P0,1,Twitch
917,427,P0,1,Twitch
917,428,P0,1,Twitch
917,429,P0,1,Twitch
917,430,P0,1,Twitch
917,431,P0,1,Twitch
917,432,P0,1,Twitch
917,433,P0,1,Twitch
917,434,P0,1,Twitch
917,435,P0,1,Twitch
917,436,P0,1,Twitch
917,437,P0,1,Twitch
917,438,P0,1,Twitch
917,439,P0,1,Twitch
917,440,P0,1,Twitch
917,441,P0,1,Twitch
917,442,P0,1,Twitch
917,443,P0,1,Twitch
917,444,P0,1,Twitch
917,445,P0,1,Twitch
917,446,P0,1,Twitch
917,447,P0,1,Twitch
917,448,P0,1,Twitch
917,449,P0,1,Twitch
917,450,P0,1,Twitch
917,451,P0,1,Twitch
917,452,P0,1,Twitch
917,453,P0,1,Twitch
917,454,P0,1,Twitch
917,455,P0,1,Twitch
917,456,P0,1,Twitch
917,457,P0,1,Twitch
917,458,P0,1,Twitch
917,459,P0,1,Twitch
917,460,P0,1,Twitch
917,461,P0,1,Twitch
917,462,P0,1,Twitch
917,463,P0,1,Twitch
917,464,P0,1,Twitch
917,465,P0,1,Twitch
917,466,P0,1,Twitch
917,467,P0,1,Twitch
917,468,P0,1,Twitch
917,469,P0,1,Twitch
917,470,P0,1,Twitch
917,471,P0,1,Twitch
917,472,P0,1,Twitch
917,473,P0,1,Twitch
917,474,P0,1,Twitch
917,475,P0,1,Twitch
917,476,P0,1,Twitch
917,477,P0,1,Twitch
917,478,P0,1,Twitch
917,479,P0,1,Twitch
917,480,P0,1,Twitch
917,481,P0,1,Twitch
917,482,P0,1,Twitch
917,483,P0,1,Twitch
917,484,P0,1,Twitch
917,485,P0,1,Twitch
917,486,P0,1,Twitch
917,487,P0,1,Twitch
917,488,P0,1,Twitch
917,489,P0,1,Twitch
917,490,P0,1,Twitch
917,491,P0,1,Twitch
917,492,P0,1,Twitch
917,493,P0,1,Twitch
917,494,P0,1,Twitch
917,495,P0,1,Twitch
917,496,P0,1,Twitch
917,497,P0,1,Twitch
917,498,P0,1,Twitch
917,499,P0,1,Twitch
917,500,P0,1,Twitch
917,501,P0,1,Twitch
917,502,P0,1,Twitch
917,503,P0,1,Twitch
917,504,P0,1,Twitch
917,505,P0,1,Twitch
917,506,P0,1,Twitch
917,507,P0,1,Twitch
917,508,P0,1,Twitch
917,509,P0,1,Twitch
917,510,P0,1,Twitch
917,511,P0,1,Twitch
917,512,P0,1,Twitch
917,513,P0,1,Twitch
917,514,P0,1,Twitch
917,515,P0,1,Twitch
917,516,P0,1,Twitch
917,517,P0,1,Twitch
917,518,P0,1,Twitch
917,519,P0,1,Twitch
917,520,P0,1,Twitch
917,521,P0,1,Twitch
917,522,P0,1,Twitch
917,523,P0,1,Twitch
917,524,P0,1,Twitch
917,525,P0,1,Twitch
917,526,P0,1,Twitch
917,527,P0,1,Twitch
917,528,P0,1,Twitch
917,529,P0,1,Twitch
917,530,P0,1,Twitch
917,531,P0,1,Twitch
917,532,P0,1,Twitch
917,533,P0,1,Twitch
917,534,P0,1,Twitch
917,535,P0,1,Twitch
917,536,P0,1,Twitch
917,537,P0,1,Twitch
917,538,P0,1,Twitch
917,539,P0,1,Twitch
917,540,P0,1,Twitch
917,541,P0,1,Twitch
917,542,P0,1,Twitch
917,543,P0,1,Twitch
917,544,P0,1,Twitch
917,545,P0,1,Twitch
917,546,P0,1,Twitch
917,547,P0,1,Twitch
917,548,P0,1,Twitch
917,549,P0,1,Twitch
917,550,P0,1,Twitch
917,551,P0,1,Twitch
917,552,P0,1,Twitch
917,553,P0,1,Twitch
917,554,P0,1,Twitch
917,555,P0,1,Twitch
917,556,P0,1,Twitch
917,557,P0,1,Twitch
917,558,P0,1,Twitch
917,559,P0,1,Twitch
917,560,P0,1,Twitch
917,561,P0,1,Twitch
917,562,P0,1,Twitch
917,563,P0,1,Twitch
917,564,P0,1,Twitch
917,565,P0,1,Twitch
917,566,P0,1,Twitch
917,567,P0,1,Twitch
917,568,P0,1,Twitch
917,569,P0,1,Twitch
917,570,P0,1,Twitch
917,571,P0,1,Twitch
917,572,P0,1,Twitch
917,573,P0,1,Twitch
917,574,P0,1,Twitch
917,575,P0,1,Twitch
917,576,P0,1,Twitch
917,577,P0,1,Twitch
917,578,P0,1,Twitch
917,579,P0,1,Twitch
917,580,P0,1,Twitch
917,581,P0,1,Twitch
917,582,P0,1,Twitch
917,583,P0,1,Twitch
917,584,P0,1,Twitch
917,585,P0,1,Twitch
917,586,P0,1,Twitch
917,587,P0,1,Twitch
917,588,P0,1,Twitch
917,589,P0,1,Twitch
917,590,P0,1,Twitch
917,591,P0,1,Twitch
917,592,P0,1,Twitch
917,593,P0,1,Twitch
917,594,P0,1,Twitch
917,595,P0,1,Twitch
917,596,P0,1,Twitch
917,597,P0,1,Twitch
917,598,P0,1,Twitch
917,599,P0,1,Twitch
917,600,P0,1,Twitch
917,601,P0,1,Twitch
917,602,P0,1,Twitch
917,603,P0,1,Twitch
917,604,P0,1,Twitch
917,605,P0,1,Twitch
917,606,P0,1,Twitch
917,607,P0,1,Twitch
917,608,P0,1,Twitch
917,609,P0,1,Twitch
917,610,P0,1,Twitch
917,611,P0,1,Twitch
917,612,P0,1,Twitch
917,613,P0,1,Twitch
917,614,P0,1,Twitch
917,615,P0,1,Twitch
917,616,P0,1,Twitch
917,617,P0,1,Twitch
917,618,P0,1,Twitch
917,619,P0,1,Twitch
917,620,P0,1,Twitch
917,621,P0,1,Twitch
917,622,P0,1,Twitch
917,623,P0,1,Twitch
917,624,P0,1,Twitch
917,625,P0,1,Twitch
917,626,P0,1,Twitch
917,627,P0,1,Twitch
917,628,P0,1,Twitch
917,629,P0,1,Twitch
917,630,P0,1,Twitch
917,631,P0,1,Twitch
917,632,P0,1,Twitch
917,633,P0,1,Twitch
917,634,P0,1,Twitch
917,635,P0,1,Twitch
917,636,P0,1,Twitch
917,637,P0,1,Twitch
917,638,P0,1,Twitch
917,639,P0,1,Twitch
917,640,P0,1,Twitch
917,641,P0,1,Twitch
917,642,P0,1,Twitch
917,643,P0,1,Twitch
917,644,P0,1,Twitch
917,645,P0,1,Twitch
917,646,P0,1,Twitch
917,647,P0,1,Twitch
917,648,P0,1,Twitch
917,649,P1,2,Lift
917,650,P1,2,Lift
917,651,P1,2,Lift
917,652,P1,2,Lift
917,653,P1,2,Lift
917,654,P1,2,Lift
917,655,P1,2,Lift
917,656,P1,2,Lift
917,657,P1,2,Lift
917,658,P1,2,Lift
917,659,P1,2,Lift
917,660,P1,2,Lift
917,661,P1,2,Lift
917,662,P1,2,Lift
917,663,P1,2,Lift
917,664,P1,2,Lift
917,665,P1,2,Lift
917,666,P1,2,Lift
917,667,P1,2,Lift
917,668,P1,2,Lift
917,669,P1,2,Lift
917,670,P1,2,Lift
917,671,P1,2,Lift
917,672,P1,2,Lift
917,673,P1,2,Lift
917,674,P1,2,Lift
917,675,P1,2,Lift
917,676,P1,2,Lift
917,677,P1,2,Lift
917,678,P1,2,Lift
917,679,P1,2,Lift
917,680,P1,2,Lift
917,681,P1,2,Lift
917,682,P1,2,Lift
917,683,P1,2,Lift
917,684,P1,2,Lift
917,685,P1,2,Lift
917,686,P1,2,Lift
917,687,P1,2,Lift
917,688,P1,2,Lift
917,689,P1,2,Lift
917,690,P1,2,Lift
917,691,P1,2,Lift
917,692,P1,2,Lift
917,693,P1,2,Lift
917,694,P1,2,Lift
917,695,P1,2,Lift
917,696,P1,2,Lift
917,697,P1,2,Lift
917,698,P1,2,Lift
917,699,P1,2,Lift
917,700,P1,2,Lift
917,701,P1,2,Lift
917,702,P1,2,Lift
917,703,P1,2,Lift
917,704,P1,2,Lift
917,705,P1,2,Rest
917,706,P1,2,Rest
917,707,P1,2,Rest
917,708,P1,2,Rest
917,709,P1,2,Rest
917,710,P1,2,Rest
917,711,P1,2,Rest
917,712,P1,2,Rest
917,713,P1,2,Rest
917,714,P1,2,Rest
917,715,P1,2,Rest
917,716,P1,2,Rest
917,717,P1,2,Rest
917,718,P1,2,Rest
917,719,P1,2,Rest
917,720,P1,2,Rest
917,721,P1,2,Rest
917,722,P1,2,Rest
917,723,P1,2,Rest
917,724,P1,2,Rest
917,725,P1,2,Rest
917,726,P1,2,Dgap
917,727,P1,2,Dgap
917,728,P1,2,Dgap
917,729,P1,2,Dgap
917,730,P1,2,Dgap
917,731,P1,2,Dgap
917,732,P1,2,Dgap
917,733,P1,2,Dgap
917,734,P1,2,Dgap
917,735,P1,2,Dgap
917,736,P1,2,Dgap
917,737,P1,2,Dgap
917,738,P1,2,Dgap
917,739,P1,2,Dgap
917,740,P1,2,Dgap
917,741,P1,2,Dgap
917,742,P1,2,Dgap
917,743,P1,2,Dgap
917,744,P1,2,Dgap
917,745,P1,2,Lift
917,746,P1,2,Lift
917,747,P1,2,Lift
917,748,P1,2,Lift
917,749,P1,2,Lift
917,750,P1,2,Lift
917,751,P1,2,Lift
917,752,P1,2,Lift
917,753,P1,2,Lift
917,754,P1,2,Lift
917,755,P1,2,Lift
917,756,P1,2,Lift
917,757,P1,2,Lift
917,758,P1,2,Lift
917,759,P1,2,Lift
917,760,P1,2,Lift
917,761,P1,2,Lift
917,762,P1,2,Lift
917,763,P1,2,Lift
917,764,P1,2,Lift
917,765,P1,2,Lift
917,766,P1,2,Lift
917,767,P1,2,Lift
917,768,P1,2,Rest
917,769,P1,2,Rest
917,770,P1,2,Dgap
917,771,P1,2,Dgap
917,772,P1,2,Dgap
917,773,P1,2,Dgap
917,774,P1,2,Dgap
917,775,P1,2,Dgap
917,776,P1,2,Dgap
917,777,P1,2,Dgap
917,778,P1,2,Dgap
917,779,P1,2,Dgap
917,780,P1,2,Dgap
917,781,P1,2,Dgap
917,782,P1,2,Dgap
917,783,P1,2,Dgap
917,784,P1,2,Dgap
917,785,P1,2,Dgap
917,786,P1,2,Dgap
917,787,P1,2,Dgap
917,788,P1,2,Dgap
917,789,P1,2,Dgap
917,790,P1,2,Dgap
917,791,P1,2,Dgap
917,792,P1,2,Dgap
917,793,P1,2,Dgap
917,794,P1,2,Dgap
917,795,P1,2,Dgap
917,796,P1,2,Dgap
917,797,P1,2,Dgap
917,798,P1,2,Dgap
917,799,P1,2,Dgap
917,800,P1,2,Dgap
917,801,P1,2,Dgap
917,802,P1,2,Dgap
917,803,P1,2,Dgap
917,804,P1,2,Dgap
917,805,P1,2,Dgap
917,806,P1,2,Dgap
917,807,P1,2,Dgap
917,808,P1,2,Dgap
917,809,P1,2,Dgap
917,810,P1,2,Dgap
917,811,P1,2,Dgap
917,812,P1,2,Dgap
917,813,P1,2,Dgap
917,814,P1,2,Rest
917,815,P1,2,Rest
917,816,P1,2,Rest
917,817,P1,2,Rest
917,818,P1,2,Rest
917,819,P1,2,Rest
917,820,P1,2,Rest
917,821,P1,2,Lift
917,822,P1,2,Lift
917,823,P1,2,Lift
917,824,P1,2,Lift
917,825,P1,2,Lift
917,826,P1,2,Lift
917,827,P1,2,Lift
917,828,P1,2,Lift
917,829,P1,2,Lift
917,830,P1,2,Lift
917,831,P1,2,Lift
917,832,P1,2,Lift
917,833,P1,2,Lift
917,834,P1,2,Lift
917,835,P1,2,Lift
917,836,P1,2,Lift
917,837,P1,2,Lift
917,838,P1,2,Lift
917,839,P1,2,Rest
917,840,P1,2,Dgap
917,841,P1,2,Dgap
917,842,P1,2,Dgap
917,843,P1,2,Dgap
917,844,P1,2,Dgap
917,845,P1,2,Dgap
917,846,P1,2,Dgap
917,847,P1,2,Dgap
917,848,P1,2,Dgap
917,849,P1,2,Dgap
917,850,P1,2,Dgap
917,851,P1,2,Dgap
917,852,P1,2,Dgap
917,853,P1,2,Dgap
917,854,P1,2,Dgap
917,855,P1,2,Dgap
917,856,P1,2,Dgap
917,857,P1,2,Dgap
917,858,P1,2,Dgap
917,859,P1,2,Rest
917,860,P1,2,Lift
917,861,P1,2,Lift
917,862,P1,2,Lift
917,863,P1,2,Lift
917,864,P1,2,Lift
917,865,P1,2,Lift
917,866,P1,2,Lift
917,867,P1,2,Lift
917,868,P1,2,Lift
917,869,P1,2,Lift
917,870,P1,2,Lift
917,871,P1,2,Lift
917,872,P1,2,Lift
917,873,P1,2,Lift
917,874,P1,2,Lift
917,875,P1,2,Lift
917,876,P1,2,Lift
917,877,P1,2,Lift
917,878,P1,2,Lift
917,879,P1,2,Lift
917,880,P1,2,Lift
917,881,P1,2,Lift
917,882,P1,2,Lift
917,883,P1,2,Lift
917,884,P1,2,Lift
917,885,P1,2,Lift
917,886,P1,2,Lift
917,887,P1,2,Lift
917,888,P1,2,Lift
917,889,P1,2,Lift
917,890,P1,2,Lift
917,891,P1,2,Lift
917,892,P1,2,Lift
917,893,P1,2,Dgap
917,894,P1,2,Dgap
917,895,P1,2,Dgap
917,896,P1,2,Dgap
917,897,P1,2,Dgap
917,898,P1,2,Dgap
917,899,P1,2,Dgap
917,900,P1,2,Dgap
917,901,P1,2,Dgap
917,902,P1,2,Dgap
917,903,P1,2,Dgap
917,904,P1,2,Dgap
917,905,P1,2,Dgap
917,906,P1,2,Dgap
917,907,P1,2,Dgap
917,908,P1,2,Dgap
917,909,P1,2,Dgap
917,910,P1,2,Dgap
917,911,P1,2,Dgap
917,912,P1,2,Dgap
917,913,P1,2,Rest
917,914,P1,2,Rest
917,915,P1,2,Rest
917,916,P1,2,Lift
917,917,P1,2,Lift
917,918,P1,2,Lift
917,919,P1,2,Lift
917,920,P1,2,Lift
917,921,P1,2,Lift
917,922,P1,2,Lift
917,923,P1,2,Lift
917,924,P1,2,Lift
917,925,P1,2,Lift
917,926,P1,2,Lift
917,927,P1,2,Lift
917,928,P1,2,Lift
917,929,P1,2,Lift
917,930,P1,2,Lift
917,931,P1,2,Lift
917,932,P1,2,Lift
917,933,P1,2,Lift
917,934,P1,2,Lift
917,935,P1,2,Lift
917,936,P1,2,Lift
917,937,P1,2,Rest
917,938,P1,2,Rest
917,939,P1,2,Rest
917,940,P1,2,Rest
917,941,P1,2,Rest
917,942,P1,2,Rest
917,943,P1,2,Rest
917,944,P1,2,Rest
917,945,P1,2,Rest
917,946,P1,2,Dgap
917,947,P1,2,Dgap
917,948,P1,2,Dgap
917,949,P1,2,Dgap
917,950,P1,2,Dgap
917,951,P1,2,Dgap
917,952,P1,2,Dgap
917,953,P1,2,Dgap
917,954,P1,2,Dgap
917,955,P1,2,Dgap
917,956,P1,2,Dgap
917,957,P1,2,Dgap
917,958,P1,2,Dgap
917,959,P1,2,Dgap
917,960,P1,2,Dgap
917,961,P1,2,Dgap
917,962,P1,2,Dgap
917,963,P1,2,Dgap
917,964,P1,2,Dgap
917,965,P1,2,Dgap
917,966,P1,2,Dgap
917,967,P1,2,Dgap
917,968,P1,2,Dgap
917,969,P1,2,Dgap
917,970,P1,2,Rest
917,971,P1,2,Rest
917,972,P1,2,Rest
917,973,P1,2,Rest
917,974,P1,2,Rest
917,975,P1,2,Rest
917,976,P1,2,Rest
917,977,P1,2,Rest
917,978,P1,2,Rest
917,979,P1,2,Rest
917,980,P1,2,Rest
917,981,P1,2,Rest
917,982,P1,2,Rest
917,983,P1,2,Rest
917,984,P1,2,Rest
917,985,P1,2,Lift
917,986,P1,2,Lift
917,987,P1,2,Lift
917,988,P1,2,Lift
917,989,P1,2,Lift
917,990,P1,2,Lift
917,991,P1,2,Lift
917,992,P1,2,Lift
917,993,P1,2,Lift
917,994,P1,2,Rest
917,995,P1,2,Rest
917,996,P1,2,Rest
917,997,P1,2,Rest
917,998,P1,2,Rest
917,999,P1,2,Rest
917,1000,P1,2,Dgap
917,1001,P1,2,Dgap
917,1002,P1,2,Dgap
917,1003,P1,2,Dgap
917,1004,P1,2,Dgap
917,1005,P1,2,Dgap
917,1006,P1,2,Dgap
917,1007,P1,2,Dgap
917,1008,P1,2,Dgap
917,1009,P1,2,Dgap
917,1010,P1,2,Dgap
917,1011,P1,2,Dgap
